date,title,artist,rank,ID,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,mode
2015-02-14,Rude,MAGIC!,44.0,spotify:track:6RtPijgfPKROxEzTHNRiDp,0.0422,0.773,224840.0,0.758,0.0,1.0,0.305,-4.993,0.0381,144.033,4.0,1.0
2015-02-14,Steal My Girl,One Direction,99.0,spotify:track:2Bs4jQEGMycglOfWPBqrVG,0.00433,0.536,228133.0,0.768,0.0,10.0,0.114,-5.948,0.0347,77.217,4.0,0.0
2015-02-14,Til It's Gone,Kenny Chesney,86.0,spotify:track:1Lh8n5owE0h0hgqWfqtvuD,0.00544,0.499,250533.0,0.822,0.000197,4.0,0.272,-7.122,0.049,86.481,4.0,1.0
2015-02-21,A Little Too Much,Shawn Mendes,94.0,spotify:track:1T7AiFL9ruKKwlONN35Vh0,0.473,0.451,187027.0,0.507,0.0,11.0,0.108,-6.24,0.0316,165.76,4.0,1.0
2015-02-21,God Made Girls,RaeLynn,95.0,spotify:track:24tygl4LPQcQgeBe7qzY3n,0.0897,0.488,215013.0,0.917,3.25e-06,3.0,0.135,-2.939,0.0291,156.053,4.0,1.0
2015-02-21,L.A.LOVE (la la),Fergie,92.0,spotify:track:5h2nC1QYVpK0AJra70Ja3p,0.0186,0.509,211512.0,0.482,0.0,7.0,0.238,-6.965,0.176,101.042,4.0,1.0
2015-02-21,Waves,Mr. Probz,46.0,spotify:track:1HFfMOxCAT4GAwaPfCdmUs,0.00821,0.829,208133.0,0.51,0.00143,5.0,0.0829,-9.334,0.0369,119.994,4.0,0.0
2015-02-28,I Put A Spell On You,Annie Lennox,97.0,spotify:track:6HChE1b3T5ke2XA50t9kGd,0.283,0.563,210520.0,0.383,2.59e-06,2.0,0.127,-7.544,0.0322,173.984,3.0,0.0
2015-02-28,Shotgun Rider,Tim McGraw,84.0,spotify:track:3LbvNFkqDTrE1liGMmZBDL,0.126,0.468,235387.0,0.904,3.89e-06,7.0,0.165,-4.574,0.0494,167.998,4.0,1.0
2015-02-28,Something In The Water,Carrie Underwood,79.0,spotify:track:10RQKVSr4rS0coExTmi4dF,0.0243,0.451,238173.0,0.893,0.0,7.0,0.0813,-2.721,0.0627,139.763,4.0,1.0
2015-02-28,Where You Belong,The Weeknd,95.0,spotify:track:5AYD5mHQHXkUuZRDFNyEyi,0.19,0.548,297773.0,0.433,0.0,9.0,0.163,-7.944,0.0333,120.009,4.0,0.0
2015-03-07,6 God,Drake,83.0,spotify:track:3a8tAZFJxlmBwOtrf5L1oC,0.0249,0.868,180667.0,0.623,0.0,2.0,0.125,-8.595,0.101,105.446,4.0,1.0
2015-03-07,6 Man,Drake,97.0,spotify:track:4kdfjhj9xNkYU0R8xlDy8k,0.217,0.568,167653.0,0.535,0.0,4.0,0.114,-9.306,0.513,83.589,4.0,1.0
2015-03-07,Habits (Stay High),Tove Lo,50.0,spotify:track:14OxJlLdcHNpgsm4DRwDOB,0.0702,0.729,209160.0,0.65,6.69e-05,5.0,0.0829,-3.539,0.0313,110.02,4.0,1.0
2015-03-07,Now & Forever,Drake,95.0,spotify:track:4zLOwx1yRJXWkHKt1XzF1p,0.124,0.555,281320.0,0.481,0.0,6.0,0.101,-7.419,0.0322,107.793,4.0,1.0
2015-03-07,Shots,Imagine Dragons,89.0,spotify:track:4XLm8FNvaTlmTAZmSrrV82,0.411,0.73,191267.0,0.782,0.11,11.0,0.108,-7.109,0.0336,120.018,4.0,0.0
2015-03-07,Take It On Back,Chase Bryant,85.0,spotify:track:19OKWQPIupVomZOgBHvhV3,0.0129,0.558,246613.0,0.814,0.0,2.0,0.0666,-5.378,0.0645,157.959,4.0,1.0
2015-03-07,What Kind Of Man,Florence + The Machine,88.0,spotify:track:1w9ta1CvXlJPRXh6Py2Mto,0.0229,0.313,216176.0,0.635,0.0,11.0,0.129,-4.676,0.0431,114.776,4.0,0.0
2015-03-07,Wonderland,Taylor Swift,51.0,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,0.0493,0.422,245560.0,0.692,2.57e-05,3.0,0.177,-5.447,0.0549,184.014,4.0,1.0
2015-03-14,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",50.0,spotify:track:1z3Q0Vv26kdsSc8KshjNWX,0.0367,0.691,224680.0,0.867,0.00119,8.0,0.361,-4.448,0.043,150.042,4.0,1.0
2015-03-14,First Kiss,Kid Rock,66.0,spotify:track:0bj0hCTYXv02xeSHyRXuYT,0.00388,0.615,280347.0,0.889,0.0,4.0,0.0947,-2.539,0.0371,131.96,4.0,1.0
2015-03-14,No Tellin',Drake,100.0,spotify:track:2durxb17bXcmQJHSt8JAdO,0.543,0.823,310933.0,0.467,1.06e-06,0.0,0.135,-10.394,0.301,95.026,4.0,0.0
2015-03-14,Often,The Weeknd,68.0,spotify:track:4PhsKqMdgMEUSstTDAmMpg,0.222,0.572,249040.0,0.631,0.0,7.0,0.135,-9.836,0.0476,134.078,4.0,0.0
2015-03-14,Paradise,Big Sean,99.0,spotify:track:1o8jNa1Rsgh0iI9KQKRDHN,0.0422,0.801,215440.0,0.64,0.0,8.0,0.111,-5.508,0.278,127.986,4.0,0.0
2015-03-14,You Are In Love,Taylor Swift,83.0,spotify:track:4A2LfnduSTsE8u0ecYROxE,0.707,0.474,267107.0,0.48,0.000108,2.0,0.0903,-8.894,0.0622,170.109,4.0,1.0
2015-03-21,Like A Cowboy,Randy Houser,82.0,spotify:track:2eQQ7YHhROyqSPiMrTOuum,0.254,0.511,262133.0,0.687,2.49e-06,1.0,0.108,-4.328,0.0326,139.995,4.0,1.0
2015-03-21,Monster,Meek Mill,96.0,spotify:track:37EDnGj3yFe5Hs4Zk3s3YF,0.0103,0.67,170883.0,0.75,0.0,11.0,0.338,-4.954,0.205,94.405,4.0,1.0
2015-03-21,Sledgehammer,Fifth Harmony,98.0,spotify:track:4rUTAkOU7OkVGeQuyQCHhF,0.0057,0.671,230907.0,0.777,0.0011,2.0,0.0783,-4.322,0.046,99.98,4.0,1.0
2015-03-21,Sun Daze,Florida Georgia Line,81.0,spotify:track:0El2Zyt68nYySFDG87hZgM,0.0981,0.476,184707.0,0.952,2.91e-06,4.0,0.438,-3.783,0.041,170.062,4.0,1.0
2015-03-21,Talladega,Eric Church,90.0,spotify:track:1TKlBK9cSrM5u4CiL4SETS,0.043,0.586,262280.0,0.677,0.0936,1.0,0.0884,-8.343,0.0294,144.001,4.0,1.0
2015-03-21,Try Me,DeJ Loaf,99.0,spotify:track:2CY92qejUrhyPUASawNVRr,0.0071,0.56,217573.0,0.81,7.93e-06,0.0,0.241,-8.029,0.0872,170.044,4.0,0.0
2015-03-28,Ghost,Ella Henderson,44.0,spotify:track:4z7gh3aIZV9arbL9jJSc5J,0.0457,0.68,213213.0,0.84,8.66e-06,9.0,0.143,-3.823,0.0414,104.975,4.0,1.0
2015-03-28,Masterpiece,Jessie J,85.0,spotify:track:4PYiIgzcp4o5pEYji1xY9q,0.0153,0.661,220653.0,0.733,0.0,0.0,0.0982,-2.7,0.0434,143.932,4.0,0.0
2015-03-28,What We Ain't Got,Jake Owen,91.0,spotify:track:3obQ7Qx6YZt8r1KvTv7uk3,0.952,0.537,218787.0,0.257,3.89e-05,9.0,0.0899,-10.447,0.0344,127.981,4.0,1.0
2015-04-04,Chandelier,Sia,46.0,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,0.0197,0.399,216120.0,0.787,6.07e-05,1.0,0.0685,-2.88,0.0499,117.089,5.0,1.0
2015-04-04,Fairly Local,twenty one pilots,84.0,spotify:track:1s9xuJxhYM0LdVqksjegcg,0.0396,0.715,207160.0,0.723,8.57e-05,6.0,0.084,-5.993,0.0569,114.985,4.0,0.0
2015-04-04,I Lived,OneRepublic,92.0,spotify:track:7D49Iig0avHre9RFSUMkd2,0.0746,0.599,234547.0,0.854,0.0,9.0,0.278,-5.429,0.0436,119.986,4.0,1.0
2015-04-04,Mean To Me,Brett Eldredge,68.0,spotify:track:5FVuERsYqtKKAaWe62NBnv,0.115,0.647,228907.0,0.586,1.69e-06,0.0,0.121,-6.883,0.0313,87.994,4.0,1.0
2015-04-04,No Type,Rae Sremmurd,49.0,spotify:track:4scpF6J5uMBvoh6sFB7EL1,0.0158,0.891,200080.0,0.486,3.78e-06,6.0,0.0925,-7.803,0.159,125.01,4.0,1.0
2015-04-04,The Blacker The Berry,Kendrick Lamar,66.0,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,0.00713,0.553,328827.0,0.852,0.0,10.0,0.463,-4.08,0.305,176.058,4.0,0.0
2015-04-04,The Heart Wants What It Wants,Selena Gomez,86.0,spotify:track:4n8jPTf8wgI99ryFmbnDPc,0.0536,0.617,227373.0,0.792,0.0,7.0,0.142,-4.873,0.0379,83.067,4.0,0.0
2015-04-11,Failure,Breaking Benjamin,80.0,spotify:track:4wh0E9OwMCxcaIKTg0Mts9,2.99e-05,0.462,214853.0,0.89,0.00909,1.0,0.0685,-4.853,0.0382,155.008,4.0,1.0
2015-04-11,Just Gettin' Started,Jason Aldean,94.0,spotify:track:1WtdhlaiUoDTrVNSwaya0L,0.396,0.507,195480.0,0.805,1.16e-06,9.0,0.106,-4.611,0.0867,167.983,4.0,0.0
2015-04-11,Make Me Wanna,Thomas Rhett,95.0,spotify:track:69DR48pXzSabFUfQfDDJDb,0.0369,0.545,225067.0,0.818,0.0,9.0,0.101,-6.38,0.0541,109.019,3.0,1.0
2015-04-18,Animals,Maroon 5,47.0,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.000185,0.279,231013.0,0.742,0.0,4.0,0.593,-6.46,0.0898,189.868,4.0,0.0
2015-04-18,Apparently,J. Cole,99.0,spotify:track:1HNs07uZxZniPNmniw2GTa,0.564,0.8,293040.0,0.543,0.0,5.0,0.116,-9.236,0.0911,133.98,4.0,1.0
2015-04-18,CoCo,O.T. Genasis,79.0,spotify:track:2JI71GHwq2LN8mtq3iCLYo,0.00215,0.886,239574.0,0.628,1.15e-05,8.0,0.31,-5.949,0.131,119.906,4.0,1.0
2015-04-18,I Bet My Life,Imagine Dragons,58.0,spotify:track:15DrrIod12Tc2IoMaHiwlQ,0.335,0.553,192707.0,0.657,0.000648,1.0,0.228,-8.219,0.0405,107.889,4.0,1.0
2015-04-18,I See You,Luke Bryan,100.0,spotify:track:3Z3D2hnbZnveVhTuOifJyt,0.0838,0.657,185987.0,0.821,0.0,6.0,0.0457,-3.388,0.0352,130.002,4.0,1.0
2015-04-18,Night Changes,One Direction,50.0,spotify:track:5O2P9iiztwhomNh8xkR9lJ,0.859,0.672,226600.0,0.52,0.0,8.0,0.115,-7.747,0.0353,120.001,4.0,1.0
2015-04-25,Goodbye,Who Is Fancy,98.0,spotify:track:6K5xY7EabiBLjd2HuBQIak,0.0635,0.717,206213.0,0.692,0.00049,5.0,0.0923,-6.735,0.0466,114.997,4.0,1.0
2015-04-25,Homegrown Honey,Darius Rucker,81.0,spotify:track:15WoYaFanAymIZuebfxvOt,0.122,0.657,204893.0,0.911,0.0,1.0,0.0479,-5.072,0.0496,87.978,4.0,1.0
2015-04-25,Immortals,Fall Out Boy,92.0,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,0.00131,0.616,189387.0,0.868,1.54e-06,2.0,0.671,-3.606,0.0699,108.016,4.0,1.0
2015-05-02,Bills,LunchMoney Lewis,79.0,spotify:track:7rlCeTnjn0plPZkVAcctPZ,0.274,0.699,204600.0,0.747,0.0,5.0,0.486,-3.453,0.0964,126.001,4.0,1.0
2015-05-02,House Of The Rising Sun,Kimberly Nichole,100.0,spotify:track:2UomTx9OqG8ii3pJRZkVOk,0.0218,0.261,175070.0,0.718,0.089,9.0,0.282,-5.059,0.0451,109.698,3.0,0.0
2015-05-02,Imagine,Sawyer Fredericks,98.0,spotify:track:5fKbkAwQqPNF7Us0UUFNJK,0.739,0.535,191320.0,0.335,0.0,10.0,0.0869,-8.266,0.0249,83.928,4.0,1.0
2015-05-02,Jealous,Nick Jonas,49.0,spotify:track:5NQJnRpJHRaupdegphntQT,0.0132,0.684,222187.0,0.71,0.0,11.0,0.444,-3.614,0.0779,93.007,4.0,0.0
2015-05-02,Lonely Eyes,Chris Young,78.0,spotify:track:2j79NtwxoWDmkiH4MGwdLq,0.0326,0.657,217413.0,0.674,1.88e-05,1.0,0.0947,-5.273,0.0319,106.005,4.0,1.0
2015-05-02,Stay With Me,Sam Smith,50.0,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,0.588,0.418,172724.0,0.42,6.39e-05,0.0,0.11,-6.444,0.0414,84.094,4.0,1.0
2015-05-09,Drinking Class,Lee Brice,53.0,spotify:track:4QAXLB2Hkx3n7LbOFxD34h,0.0886,0.663,207347.0,0.53,0.0,1.0,0.154,-9.763,0.0301,109.003,4.0,1.0
2015-05-09,Hallelujah,Panic! At The Disco,40.0,spotify:track:6TzJLISIitIzn1WtjDY0Op,0.011,0.578,180627.0,0.886,0.0,11.0,0.143,-4.348,0.0633,80.008,4.0,1.0
2015-05-09,Iris,Sawyer Fredericks,100.0,spotify:track:7hJgVpoFFU1gJDAbYPYF2l,0.00649,0.423,190931.0,0.64,0.0,0.0,0.129,-6.302,0.0329,155.897,3.0,1.0
2015-05-09,Little Red Wagon,Miranda Lambert,69.0,spotify:track:4sl4UWqzHSG7riBKdralwy,0.0297,0.584,204387.0,0.813,0.000197,6.0,0.272,-7.221,0.0582,95.081,4.0,1.0
2015-05-09,Make It Rain,Koryn Hawthorne,84.0,spotify:track:1DH1DGQzth0K6YouejlNLY,0.243,0.481,203482.0,0.422,2.07e-06,3.0,0.138,-6.435,0.0343,98.89,3.0,0.0
2015-05-09,Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",97.0,spotify:track:59PL9AwYjIrIpP04n9gmMR,0.0469,0.696,211909.0,0.801,0.0,5.0,0.502,-5.641,0.0952,93.003,4.0,0.0
2015-05-09,Riptide,Vance Joy,50.0,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.431,0.484,204280.0,0.731,0.0,1.0,0.151,-6.694,0.0379,101.654,4.0,1.0
2015-05-16,Centuries,Fall Out Boy,49.0,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.00359,0.393,228360.0,0.858,0.0,4.0,0.102,-2.868,0.0729,176.042,4.0,0.0
2015-05-16,Infinity,Mariah Carey,82.0,spotify:track:3qczyRtur0tILibW9rHBFA,0.052,0.55,239800.0,0.805,3.12e-06,1.0,0.281,-4.327,0.0862,134.755,4.0,1.0
2015-05-16,Legend,Drake,95.0,spotify:track:1ID1QFSNNxi0hiZCNcwjUC,0.0266,0.714,241853.0,0.563,0.0,1.0,0.0776,-7.574,0.0723,100.091,4.0,1.0
2015-05-16,Simple Man,Sawyer Fredericks,71.0,spotify:track:0T72I759rYATKkzQzZGyWs,0.0854,0.585,200136.0,0.712,0.000152,5.0,0.148,-6.921,0.0348,114.009,4.0,1.0
2015-05-23,10 Bands,Drake,100.0,spotify:track:12d5QFwzh60IIHlsSnAvps,0.265,0.825,177733.0,0.756,2.15e-06,11.0,0.0762,-3.687,0.383,172.938,4.0,0.0
2015-05-23,Ain't Worth The Whiskey,Cole Swindell,90.0,spotify:track:4B1FxT0hP5dMWL64ubGR6P,0.0329,0.427,190587.0,0.745,0.0,2.0,0.139,-3.866,0.0317,153.606,4.0,1.0
2015-05-23,American Oxygen,Rihanna,97.0,spotify:track:0bHA8LApeZHv7ZlhVUWg8X,0.0497,0.391,320161.0,0.745,0.0,2.0,0.329,-6.296,0.0884,78.205,4.0,1.0
2015-05-23,Lips Are Movin,Meghan Trainor,48.0,spotify:track:6gj08XDlv9Duc2fPOxUmVD,0.0506,0.775,182667.0,0.825,1.03e-06,7.0,0.111,-5.402,0.0464,139.091,4.0,1.0
2015-05-23,Nobody Love,Tori Kelly,95.0,spotify:track:7fpU0bRJt0SDC8jIgVpbT6,0.00634,0.753,203453.0,0.709,0.000896,1.0,0.0967,-5.132,0.0347,99.966,4.0,0.0
2015-05-23,Shine On,Sawyer Fredericks,99.0,spotify:track:7pa2J8FSpn0Jg0FLKj9NV1,0.112,0.369,191605.0,0.567,5.12e-06,5.0,0.258,-4.412,0.0332,125.991,4.0,1.0
2015-05-30,A Guy Walks Into A Bar,Tyler Farr,52.0,spotify:track:16PNN9wK1LbedzcTp7y8y0,0.083,0.428,196000.0,0.78,0.0,0.0,0.115,-3.472,0.0373,147.986,4.0,1.0
2015-05-30,A Thousand Years,Sawyer Fredericks,94.0,spotify:track:1xbtFabmTCcxN0gozYj2AZ,0.297,0.433,169837.0,0.406,0.0,5.0,0.0841,-6.264,0.0279,147.96,3.0,1.0
2015-05-30,Beautiful Life,Nick Fradiani,93.0,spotify:track:6zy6JNfrc4ve2M6xmhadLV,0.0714,0.588,209120.0,0.905,0.0,6.0,0.171,-3.315,0.0548,108.75,3.0,1.0
2015-05-30,Geronimo,Sheppard,54.0,spotify:track:19cL3SOKpwnwoKkII7U3Wh,0.456,0.705,218228.0,0.78,0.00152,7.0,0.115,-6.267,0.0805,142.028,4.0,1.0
2015-05-30,I'm Not The Only One,Sam Smith,50.0,spotify:track:5hO5U3Djps5hAUYHYlu56m,0.992,0.575,181826.0,0.192,0.961,1.0,0.113,-17.514,0.0573,141.861,4.0,1.0
2015-05-30,Nothing Without Love,Nate Ruess,87.0,spotify:track:0oPDrdHQwkjaT0aytZavUO,0.0879,0.565,236773.0,0.73,0.0,1.0,0.0652,-4.54,0.031,82.058,4.0,1.0
2015-05-30,Say You Do,Dierks Bentley,80.0,spotify:track:2sE61ZmvYH8wiOx5jygkHH,0.142,0.481,219360.0,0.733,0.000547,3.0,0.106,-8.171,0.0368,147.859,4.0,1.0
2015-06-06,Change My Mind,Meghan Linsey,92.0,spotify:track:1owHFKK6bWtYYf5V8bD1JR,0.505,0.31,204418.0,0.565,0.0,6.0,0.073,-4.409,0.0379,176.44,3.0,1.0
2015-06-06,Games,Luke Bryan,99.0,spotify:track:085lgcfCstjd3AjWDAt2OX,0.194,0.515,176293.0,0.907,0.0,8.0,0.105,-3.451,0.114,157.988,4.0,0.0
2015-06-06,Old Man,Sawyer Fredericks,63.0,spotify:track:2Yh8cnpddujSLPOVJKlSDt,0.0451,0.492,184529.0,0.78,2.41e-05,9.0,0.101,-4.059,0.0372,139.957,4.0,0.0
2015-06-06,Please,Sawyer Fredericks,37.0,spotify:track:2pTnrrRF6creKP8lVDpgqw,0.128,0.45,230414.0,0.523,6.85e-06,0.0,0.128,-6.246,0.027,147.794,4.0,1.0
2015-06-06,She Don't Love You,Eric Paslay,93.0,spotify:track:1B17jo7XD3lJ9AtrdE9kUd,0.335,0.36,262053.0,0.333,1.09e-06,7.0,0.114,-8.491,0.0285,74.53,1.0,1.0
2015-06-06,Take Me To Church,Hozier,48.0,spotify:track:1CS7Sd1u5tWkstBhpssyjP,0.634,0.566,241693.0,0.664,0.0,4.0,0.116,-5.303,0.0464,128.945,4.0,0.0
2015-06-13,All About That Bass,Meghan Trainor,49.0,spotify:track:5jE48hhRu8E6zBDPRSkEq7,0.0573,0.807,187920.0,0.887,2.87e-06,9.0,0.124,-3.726,0.0503,134.052,4.0,1.0
2015-06-13,Heartbeat Song,Kelly Clarkson,72.0,spotify:track:7FC9Lng8iXU081lbigu8m8,0.0137,0.49,198733.0,0.798,0.0,6.0,0.0627,-3.66,0.0489,149.109,4.0,1.0
2015-06-13,Homegrown,Zac Brown Band,67.0,spotify:track:6F3tPQUV03HfJlb73QMfjb,0.0244,0.712,205000.0,0.807,0.000122,6.0,0.0905,-3.976,0.0297,105.024,4.0,1.0
2015-06-13,I Bet,Ciara,88.0,spotify:track:20lNo44eUUCnyNNInzwkv9,0.076,0.743,287933.0,0.618,0.0,8.0,0.0731,-7.227,0.0732,129.034,4.0,1.0
2015-06-13,King Kunta,Kendrick Lamar,98.0,spotify:track:0N3W5peJUQtI4eyR6GJT5O,0.00589,0.884,234693.0,0.657,0.0,6.0,0.154,-4.569,0.0977,107.059,4.0,0.0
2015-06-20,Get Low,Dillon Francis & DJ Snake,100.0,spotify:track:0NVE55chpvHCfkteBzVFHk,0.00233,0.458,213507.0,0.933,0.0233,1.0,0.491,-3.653,0.173,128.004,4.0,0.0
2015-06-20,Phenomenal,Eminem,47.0,spotify:track:4e5lEqydMatcEio6ef9Dpf,0.153,0.64,282547.0,0.841,0.0,1.0,0.0457,-2.426,0.0466,121.075,4.0,0.0
2015-06-20,"Ulay, Oh",How I Became The Bomb,58.0,spotify:track:5vwlji9zMHoRSrtWaGhmWx,0.92,0.491,184734.0,0.392,3.18e-05,0.0,0.155,-7.736,0.0336,147.903,4.0,1.0
2015-06-27,Chains,Nick Jonas,54.0,spotify:track:5Eg4TsPcqNbIjd8ADMZosg,0.0151,0.589,203107.0,0.611,0.0,0.0,0.0757,-5.881,0.0459,76.006,4.0,0.0
2015-06-27,L$D,A$AP Rocky,98.0,spotify:track:7ycWLEP1GsNjVvcjawXz3z,0.0609,0.854,205040.0,0.569,0.0816,5.0,0.1,-8.151,0.106,80.015,4.0,0.0
2015-07-04,Believe,Mumford & Sons,94.0,spotify:track:1KDPWUuA213r6M2WbWUauE,0.0253,0.359,221040.0,0.621,0.0586,11.0,0.223,-7.482,0.0443,113.699,4.0,0.0
2015-07-04,Flicka Da Wrist,Chedda Da Connect,98.0,spotify:track:6yxgLlHHp9EMklVUUdyjKh,0.0681,0.951,222733.0,0.483,1.67e-06,6.0,0.0727,-5.592,0.3,125.049,4.0,1.0
2015-07-04,Lay Me Down,Sam Smith,77.0,spotify:track:64GRDrL1efgXclrhVCeuA0,0.919,0.468,219536.0,0.19,0.0,4.0,0.107,-11.138,0.0373,125.319,4.0,1.0
2015-07-04,Sparks,Hilary Duff,93.0,spotify:track:2ipJSuGf1GtxSIt2KvOGxl,0.0416,0.847,185920.0,0.882,0.000201,11.0,0.103,-4.536,0.0551,122.013,4.0,0.0
2015-07-11,Check,Young Thug,100.0,spotify:track:1jk9c0gZI0wbn5GvAj7PBV,0.0428,0.667,230693.0,0.581,0.0,0.0,0.183,-5.164,0.323,110.953,4.0,0.0
2015-07-11,Dear Future Husband,Meghan Trainor,46.0,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,0.375,0.655,184227.0,0.782,0.0,1.0,0.317,-4.789,0.185,79.427,4.0,1.0
2015-07-11,Energy,Drake,82.0,spotify:track:79XrkTOfV1AqySNjVlygpW,0.38,0.747,181933.0,0.571,0.0,11.0,0.534,-7.916,0.478,172.104,4.0,1.0
2015-07-11,One Last Time,Ariana Grande,63.0,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.093,0.628,197267.0,0.593,1.65e-06,8.0,0.096,-5.036,0.0323,125.026,4.0,1.0
2015-07-11,Wild Child,Kenny Chesney With Grace Potter,89.0,spotify:track:050iNgNKEUrJboOnH4Jhm6,0.475,0.586,189800.0,0.633,4.29e-06,3.0,0.164,-7.688,0.0318,148.984,4.0,1.0
2015-07-18,Blank Space,Taylor Swift,50.0,spotify:track:1p80LdxRV74UKvL8gnD7ky,0.085,0.752,231827.0,0.678,1.64e-06,5.0,0.13,-5.421,0.0646,96.009,4.0,1.0
2015-07-18,Budapest,George Ezra,49.0,spotify:track:2ixsaeFioXJmMgkkbd4uj1,0.0846,0.717,200733.0,0.455,0.0,5.0,0.11,-8.303,0.0276,127.812,4.0,1.0
2015-07-18,Coffee,Miguel,89.0,spotify:track:6vMpPxLV0F5Diwcs6awI1Z,0.00558,0.556,286573.0,0.618,0.000351,10.0,0.153,-7.471,0.0463,80.985,4.0,0.0
2015-07-18,Flashlight,Jessie J,95.0,spotify:track:6SkoBaMd0lzoQjID5aV2d9,0.337,0.379,209560.0,0.618,5.1e-06,5.0,0.102,-7.065,0.0586,147.53,4.0,1.0
2015-07-18,Know Yourself,Drake,94.0,spotify:track:5InOp6q2vvx0fShv3bzFLZ,0.196,0.72,275840.0,0.412,0.0,11.0,0.342,-8.687,0.223,114.408,4.0,0.0
2015-07-25,Love Is Your Name,Steven Tyler,75.0,spotify:track:1GssKKu8x17zi6eTSHzPj8,0.00948,0.494,210387.0,0.833,0.0,4.0,0.28,-5.978,0.0398,105.009,4.0,1.0
2015-07-25,Smoke,A Thousand Horses,94.0,spotify:track:0ZUnRmGiWEypcw14WjW109,0.0349,0.433,219080.0,0.776,0.00023,7.0,0.387,-5.53,0.029,149.641,4.0,1.0
2015-08-01,I Really Like You,Carly Rae Jepsen,93.0,spotify:track:2hHLbkatPwOOmrNxTiD41L,0.00564,0.62,204764.0,0.805,9.15e-05,5.0,0.285,-5.538,0.0417,122.062,4.0,1.0
2015-08-01,Little Toy Guns,Carrie Underwood,86.0,spotify:track:4lnnde7PnrXR3pUzQKBe6X,0.00407,0.434,210760.0,0.868,1.98e-06,7.0,0.0919,-1.208,0.0603,161.886,4.0,1.0
2015-08-01,Lord Knows,Meek Mill,96.0,spotify:track:57hCSu4zMTdnSum7NBL1Ye,0.0168,0.434,318840.0,0.695,0.0,10.0,0.834,-7.464,0.485,167.309,4.0,0.0
2015-08-01,Style,Taylor Swift,48.0,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,0.00256,0.598,231000.0,0.786,0.00143,2.0,0.117,-5.572,0.0382,95.021,4.0,1.0
2015-08-08,Baby Be My Love Song,Easton Corbin,92.0,spotify:track:6WCqjXvMxAN2yP4dzeoyhF,0.0569,0.488,199747.0,0.713,0.0,0.0,0.305,-6.148,0.0472,167.973,4.0,1.0
2015-08-08,Blow A Bag,Future,95.0,spotify:track:6ycYqFnXnjMOwMvEMbEpUk,0.218,0.793,194240.0,0.607,4.95e-06,4.0,0.348,-6.488,0.082,140.992,4.0,0.0
2015-08-08,Dance Like We're Making Love,Ciara,100.0,spotify:track:3biFdxByHgUhTbp2dG89zK,0.063,0.721,256600.0,0.541,4.47e-06,7.0,0.165,-8.623,0.0659,96.046,4.0,0.0
2015-08-08,Sippin' On Fire,Florida Georgia Line,94.0,spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,0.00485,0.476,193640.0,0.92,1.15e-05,10.0,0.355,-3.223,0.0329,142.952,4.0,1.0
2015-08-08,Tear In My Heart,twenty one pilots,96.0,spotify:track:3bnVBN67NBEzedqQuWrpP4,0.0189,0.655,188493.0,0.632,0.0,2.0,0.0722,-4.802,0.0489,120.113,4.0,1.0
2015-08-15,Bright,Echosmith,92.0,spotify:track:3WKg25vrbjJlkhsgl2W4p3,0.637,0.646,220627.0,0.431,6.99e-06,6.0,0.113,-8.517,0.0262,90.034,4.0,1.0
2015-08-15,Elastic Heart,Sia,44.0,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,0.0117,0.421,257200.0,0.791,1.48e-05,9.0,0.146,-4.998,0.0496,130.075,4.0,1.0
2015-08-15,Fire N Gold,Bea Miller,78.0,spotify:track:7xAdO0zdl7lGf0ecg4IGhQ,0.00463,0.539,211573.0,0.869,0.0,6.0,0.324,-5.341,0.0471,143.987,4.0,1.0
2015-08-15,Girl Crush,Little Big Town,42.0,spotify:track:11qh54D0PKkBwelpDxxiEU,0.842,0.5,193320.0,0.225,0.0,0.0,0.112,-10.22,0.0302,173.788,3.0,1.0
2015-08-15,Like I Can,Sam Smith,99.0,spotify:track:2TeLIzFBe3hxkPR5FIQZut,0.343,0.656,167066.0,0.627,2.17e-05,7.0,0.124,-6.627,0.0379,99.933,4.0,0.0
2015-08-15,Love Me Like You Mean It,Kelsea Ballerini,87.0,spotify:track:0knbW9EwgSLfNFMWys1mQm,0.0452,0.645,200027.0,0.84,0.0,4.0,0.327,-5.894,0.0518,151.94,4.0,1.0
